"number","issue","created_by","created_at"
"59903214","1210","ThiefMaster","2014-10-21 09:44:14"
"59903360","1210","ondratu","2014-10-21 09:45:35"
"59903518","1210","docapotamus","2014-10-21 09:47:05"
"59903521","1210","ThiefMaster","2014-10-21 09:47:07"
"59905490","1210","ondratu","2014-10-21 10:05:18"
"59734823","1209","untitaker","2014-10-20 11:44:26"
"59823553","1209","nickretallack","2014-10-20 19:16:03"
"59824080","1209","untitaker","2014-10-20 19:19:52"
"59824922","1209","nickretallack","2014-10-20 19:26:00"
"59826554","1209","untitaker","2014-10-20 19:37:09"
"59830075","1209","nickretallack","2014-10-20 20:01:10"
"59830391","1209","davidism","2014-10-20 20:03:20"
"59830610","1209","nickretallack","2014-10-20 20:04:50"
"59831151","1209","untitaker","2014-10-20 20:08:37"
"64736535","1209","dghubble","2014-11-27 01:55:03"
"64787419","1209","untitaker","2014-11-27 12:59:48"
"64956465","1209","msabramo","2014-11-29 16:11:59"
"64956601","1209","untitaker","2014-11-29 16:16:05"
"71367882","1209","dghubble","2015-01-25 11:32:49"
"59615352","1208","untitaker","2014-10-18 14:20:49"
"59615378","1208","untitaker","2014-10-18 14:21:31"
"59628683","1208","augiwan","2014-10-18 20:34:04"
"59305467","1207","davidism","2014-10-16 02:20:47"
"59083669","1206","untitaker","2014-10-14 17:27:45"
"59034287","1205","pbu88","2014-10-14 12:26:22"
"59055567","1204","untitaker","2014-10-14 14:39:06"
"59059204","1204","methane","2014-10-14 14:57:46"
"59071934","1204","untitaker","2014-10-14 16:12:45"
"59082930","1204","methane","2014-10-14 17:23:17"
"59658280","1204","untitaker","2014-10-19 17:58:45"
"58956570","1203","ThiefMaster","2014-10-13 21:20:36"
"59053457","1203","gcallsen","2014-10-14 14:27:25"
"59054662","1203","gcallsen","2014-10-14 14:33:58"
"59660695","1203","untitaker","2014-10-19 19:03:03"
"59959258","1203","gcallsen","2014-10-21 16:50:03"
"59960003","1203","untitaker","2014-10-21 16:55:23"
"59961679","1203","gcallsen","2014-10-21 17:06:25"
"59962098","1203","untitaker","2014-10-21 17:09:10"
"58919135","1202","davidism","2014-10-13 16:39:23"
"58919745","1202","pawl","2014-10-13 16:43:59"
"58926546","1202","DasIch","2014-10-13 17:29:37"
"58930937","1202","pawl","2014-10-13 18:02:51"
"58999020","1202","ThiefMaster","2014-10-14 07:12:31"
"58999668","1202","pawl","2014-10-14 07:20:26"
"58776151","1201","umcsdon","2014-10-12 07:27:44"
"58776457","1201","untitaker","2014-10-12 07:44:04"
"58810372","1201","kristen1980","2014-10-12 17:11:29"
"58819903","1201","pbu88","2014-10-12 19:55:36"
"58820315","1201","untitaker","2014-10-12 20:07:06"
"58510841","1200","untitaker","2014-10-09 13:44:38"
"58513589","1200","ispmarin","2014-10-09 14:03:05"
"58514760","1200","untitaker","2014-10-09 14:10:59"
"58514953","1200","untitaker","2014-10-09 14:12:17"
"58929134","1200","untitaker","2014-10-13 17:49:30"
"58932060","1200","ispmarin","2014-10-13 18:11:23"
"58428979","1199","untitaker","2014-10-08 21:15:29"
"58429131","1199","slunk","2014-10-08 21:16:26"
"58052236","1198","davidism","2014-10-06 17:14:46"
"58054022","1198","untitaker","2014-10-06 17:25:52"
"58054712","1198","serkandaglioglu","2014-10-06 17:30:05"
"58054840","1198","ThiefMaster","2014-10-06 17:31:00"
"58056400","1198","untitaker","2014-10-06 17:40:02"
"58061042","1198","serkandaglioglu","2014-10-06 18:03:32"
"58064785","1198","untitaker","2014-10-06 18:17:43"
"57981812","1197","pbu88","2014-10-06 07:19:41"
"58049297","1196","untitaker","2014-10-06 16:57:11"
"58143050","1196","davide-ceretti","2014-10-07 06:35:31"
"58168724","1196","untitaker","2014-10-07 11:09:22"
"57795974","1195","untitaker","2014-10-03 13:28:13"
"109567537","1195","frabcus","2015-06-06 11:24:11"
"57325671","1194","serkandaglioglu","2014-09-30 14:50:21"
"57333764","1194","untitaker","2014-09-30 15:39:37"
"57139668","1193","pbu88","2014-09-29 09:58:44"
"57148792","1193","untitaker","2014-09-29 11:40:17"
"57075328","1192","untitaker","2014-09-28 05:10:24"
"57075339","1191","untitaker","2014-09-28 05:11:32"
"57050291","1190","serkandaglioglu","2014-09-27 11:47:03"
"57052557","1190","untitaker","2014-09-27 13:24:46"
"57061410","1190","serkandaglioglu","2014-09-27 18:27:14"
"57061470","1190","untitaker","2014-09-27 18:29:57"
"56979394","1189","domenkozar","2014-09-26 15:44:40"
"56921067","1188","untitaker","2014-09-26 05:32:16"
"56834887","1187","untitaker","2014-09-25 15:21:42"
"56992276","1186","untitaker","2014-09-26 17:22:38"
"56259023","1185","untitaker","2014-09-20 06:58:05"
"56265530","1184","untitaker","2014-09-20 11:40:53"
"56279079","1184","WyseNynja","2014-09-20 20:16:16"
"59822578","1184","untitaker","2014-10-20 19:08:52"
"61865241","1184","remram44","2014-11-05 19:21:41"
"61865467","1184","untitaker","2014-11-05 19:23:03"
"61880855","1184","WyseNynja","2014-11-05 21:06:35"
"61880980","1184","untitaker","2014-11-05 21:07:22"
"56265486","1183","untitaker","2014-09-20 11:38:51"
"59657972","1182","untitaker","2014-10-19 17:51:02"
"91872533","1182","untitaker","2015-04-11 16:15:48"
"113786731","1182","ThiefMaster","2015-06-20 16:06:20"
"113786854","1182","untitaker","2015-06-20 16:08:42"
"113786939","1182","ThiefMaster","2015-06-20 16:10:34"
"174620948","1182","jeffwidman","2016-01-25 18:56:46"
"205429872","1182","jeffwidman","2016-04-04 18:18:12"
"223347863","1182","autoferrit","2016-06-02 16:34:56"
"223363366","1182","autoferrit","2016-06-02 17:30:23"
"223729126","1182","davidism","2016-06-04 01:44:26"
"223730443","1182","davidism","2016-06-04 02:12:02"
"223732239","1182","methane","2016-06-04 02:54:26"
"56038854","1181","untitaker","2014-09-18 13:37:37"
"55994540","1180","untitaker","2014-09-18 04:46:07"
"56037534","1180","MikeiLL","2014-09-18 13:27:40"
"57155834","1180","untitaker","2014-09-29 12:54:22"
"57155933","1180","ThiefMaster","2014-09-29 12:55:12"
"57156033","1180","untitaker","2014-09-29 12:56:08"
"57156166","1180","ThiefMaster","2014-09-29 12:57:14"
"57156702","1180","untitaker","2014-09-29 13:02:05"
"57157099","1180","ThiefMaster","2014-09-29 13:05:19"
"57157747","1180","untitaker","2014-09-29 13:10:55"
"57157899","1180","ThiefMaster","2014-09-29 13:12:00"
"69238765","1180","ybur-yug","2015-01-08 19:56:50"
"69239342","1180","RonnyPfannschmidt","2015-01-08 20:00:16"
"69246496","1180","untitaker","2015-01-08 20:48:13"
"69253534","1180","RonnyPfannschmidt","2015-01-08 21:35:35"
"69253749","1180","untitaker","2015-01-08 21:37:01"
"207262987","1180","jeffwidman","2016-04-08 07:09:35"
"207268867","1180","untitaker","2016-04-08 07:26:49"
"55950965","1179","untitaker","2014-09-17 20:00:35"
"55951598","1179","k-bx","2014-09-17 20:05:30"
"58219621","1179","untitaker","2014-10-07 17:04:33"
"154649194","1179","davidism","2015-11-07 07:26:22"
"55761871","1177","danielchatfield","2014-09-16 15:34:27"
"55762253","1177","danielchatfield","2014-09-16 15:36:43"
"58563037","1177","hockeybuggy","2014-10-09 19:21:02"
"59657832","1177","duaneking","2014-10-19 17:47:16"
"59658017","1177","untitaker","2014-10-19 17:52:03"
"59658450","1177","untitaker","2014-10-19 18:03:42"
"59659078","1177","untitaker","2014-10-19 18:19:42"
"59668689","1177","untitaker","2014-10-19 22:35:40"
"55536794","1176","untitaker","2014-09-14 19:38:28"
"55608746","1176","alanhamlett","2014-09-15 15:38:18"
"55615227","1176","untitaker","2014-09-15 16:18:51"
"67139532","1176","alanhamlett","2014-12-16 10:29:12"
"114390557","1176","alanhamlett","2015-06-23 07:32:47"
"114392364","1176","untitaker","2015-06-23 07:35:48"
"114730762","1176","alanhamlett","2015-06-24 05:19:50"
"55487020","1175","untitaker","2014-09-13 09:47:49"
"57217794","1174","untitaker","2014-09-29 19:48:21"
"57217906","1174","untitaker","2014-09-29 19:49:09"
"57218802","1174","untitaker","2014-09-29 19:54:47"
"97462579","1174","mortaliorchard","2015-04-29 15:15:56"
"97464751","1174","untitaker","2015-04-29 15:18:50"
"161719271","1174","brucemackenzie","2015-12-03 17:11:54"
"161729664","1174","davidism","2015-12-03 17:49:11"
"161737980","1174","brucemackenzie","2015-12-03 18:21:19"
"57157561","1173","untitaker","2014-09-29 13:09:27"
"59659126","1173","untitaker","2014-10-19 18:20:57"
"60397835","1173","allen-smithee","2014-10-24 14:52:35"
"60459823","1173","davidabarrett","2014-10-24 22:55:11"
"60477693","1173","allen-smithee","2014-10-25 09:56:44"
"60478864","1173","untitaker","2014-10-25 10:52:13"
"60527134","1173","allen-smithee","2014-10-26 18:39:11"
"55073158","1172","untitaker","2014-09-10 05:37:29"
"54847066","1171","untitaker","2014-09-08 16:26:39"
"54727252","1170","untitaker","2014-09-06 20:27:10"
"54727325","1170","untitaker","2014-09-06 20:29:20"
"60501396","1170","jeffwidman","2014-10-25 23:43:30"
"60501786","1170","untitaker","2014-10-26 00:03:12"
"65708022","1170","untitaker","2014-12-04 21:36:58"
"54460813","1169","untitaker","2014-09-04 11:56:13"
"54576645","1169","baisk","2014-09-05 03:05:05"
"54618228","1169","untitaker","2014-09-05 12:24:13"
"54719358","1169","baisk","2014-09-06 16:29:18"
"54919466","1169","baisk","2014-09-09 03:18:57"
"54930523","1169","untitaker","2014-09-09 06:41:13"
"54931378","1169","baisk","2014-09-09 06:53:07"
"57103846","1169","brunsgaard","2014-09-28 23:04:56"
"57109881","1169","baisk","2014-09-29 02:06:45"
"57150461","1169","baisk","2014-09-29 11:59:50"
"57150638","1169","ThiefMaster","2014-09-29 12:01:57"
"57151222","1169","baisk","2014-09-29 12:08:06"
"57151903","1169","untitaker","2014-09-29 12:15:24"
"57152250","1169","baisk","2014-09-29 12:19:11"
"57152465","1169","untitaker","2014-09-29 12:21:24"
"57187409","1169","baisk","2014-09-29 16:25:53"
"57187898","1169","baisk","2014-09-29 16:28:59"
"57190026","1169","untitaker","2014-09-29 16:44:15"
"57191472","1169","baisk","2014-09-29 16:54:22"
"57195341","1169","untitaker","2014-09-29 17:18:10"
"57195884","1169","baisk","2014-09-29 17:22:16"
"57196441","1169","untitaker","2014-09-29 17:26:30"
"57196667","1169","untitaker","2014-09-29 17:28:08"
"57197735","1169","baisk","2014-09-29 17:35:04"
"57205342","1169","untitaker","2014-09-29 18:24:17"
"57257226","1169","baisk","2014-09-30 01:57:57"
"57257401","1169","baisk","2014-09-30 02:00:28"
"59130229","1169","lapointexavier","2014-10-14 22:48:33"
"59148571","1169","baisk","2014-10-15 02:10:59"
"59659147","1169","untitaker","2014-10-19 18:21:36"
"60011179","1169","lapointexavier","2014-10-21 22:44:48"
"60119974","1169","untitaker","2014-10-22 17:11:40"
"60128404","1169","lapointexavier","2014-10-22 18:06:26"
"98234886","1169","welshjf","2015-05-01 20:54:16"
"98347688","1169","untitaker","2015-05-02 11:02:01"
"98347790","1169","untitaker","2015-05-02 11:06:24"
"98347885","1169","untitaker","2015-05-02 11:10:10"
"98418009","1169","welshjf","2015-05-02 23:33:21"
"154649451","1169","davidism","2015-11-07 07:29:02"
"154666690","1169","untitaker","2015-11-07 09:15:09"
"54414240","1168","ThiefMaster","2014-09-04 06:31:20"
"54415211","1168","robin92","2014-09-04 06:38:05"
"54437230","1168","robin92","2014-09-04 09:13:43"
"254257892","1168","ghukill","2016-10-17 16:25:10"
"54367553","1167","untitaker","2014-09-03 21:08:26"
"54368022","1167","untitaker","2014-09-03 21:11:22"
"54384798","1167","whatsdis","2014-09-03 23:42:31"
"54385181","1167","untitaker","2014-09-03 23:44:16"
"54386241","1167","joergwork","2014-09-03 23:54:36"
"54386248","1167","boreq","2014-09-03 23:54:48"
"54442929","1167","mitsuhiko","2014-09-04 09:48:43"
"59659199","1167","untitaker","2014-10-19 18:23:11"
"54256102","1166","ThiefMaster","2014-09-03 06:13:15"
"54298057","1166","untitaker","2014-09-03 13:41:37"
"54483902","1165","untitaker","2014-09-04 14:21:15"
"54497231","1165","mattupstate","2014-09-04 15:43:21"
"54696739","1165","untitaker","2014-09-06 00:31:44"
"55320747","1165","untitaker","2014-09-11 20:10:34"
"55452802","1165","untitaker","2014-09-12 19:54:57"
"53999953","1164","DasIch","2014-08-31 20:16:57"
"54000518","1164","untitaker","2014-08-31 20:38:38"
"54000667","1164","pbu88","2014-08-31 20:43:54"
"54000711","1164","untitaker","2014-08-31 20:45:16"
"54002686","1164","untitaker","2014-08-31 21:58:38"
"55528095","1164","pbu88","2014-09-14 14:55:54"
"55528322","1164","untitaker","2014-09-14 15:03:06"
"55528342","1164","pbu88","2014-09-14 15:03:46"
"55528401","1164","ThiefMaster","2014-09-14 15:05:12"
"56259054","1164","untitaker","2014-09-20 07:00:10"
"53994239","1163","untitaker","2014-08-31 17:06:28"
"53763208","1162","untitaker","2014-08-28 17:39:34"
"53732683","1161","untitaker","2014-08-28 15:02:29"
"53724824","1159","untitaker","2014-08-28 14:10:30"
"53471104","1157","untitaker","2014-08-26 18:55:25"
"55507332","1157","alxngyn","2014-09-13 21:26:47"
"55507482","1157","untitaker","2014-09-13 21:32:53"
"55528443","1157","untitaker","2014-09-14 15:06:38"
"55849585","1157","MikeiLL","2014-09-17 05:13:50"
"55851805","1157","docapotamus","2014-09-17 05:52:18"
"55887678","1157","MikeiLL","2014-09-17 12:45:03"
"57104251","1157","brunsgaard","2014-09-28 23:17:57"
"57150112","1157","untitaker","2014-09-29 11:55:57"
"57151481","1157","brunsgaard","2014-09-29 12:10:46"
"57152102","1157","untitaker","2014-09-29 12:17:45"
"53401713","1156","DasIch","2014-08-26 10:30:04"
"53379185","1155","brwr","2014-08-26 06:08:23"
"53401775","1155","DasIch","2014-08-26 10:30:51"
"94251811","1154","untitaker","2015-04-19 08:32:04"
"52811842","1153","Ceasar","2014-08-20 17:27:45"
"52815124","1153","untitaker","2014-08-20 17:51:07"
"52819972","1153","Ceasar","2014-08-20 18:23:59"
"54091127","1153","untitaker","2014-09-01 20:53:38"
"61419632","1153","untitaker","2014-11-02 19:25:11"
"223419338","1153","jeffwidman","2016-06-02 20:55:04"
"246132024","1153","untitaker","2016-09-10 19:35:47"
"52473258","1152","danielchatfield","2014-08-18 10:07:31"
"52474797","1152","DasIch","2014-08-18 10:24:24"
"52476010","1152","untitaker","2014-08-18 10:37:22"
"52476435","1152","JakeAustwick","2014-08-18 10:42:02"
"52476943","1152","untitaker","2014-08-18 10:47:43"
"52477129","1152","danielchatfield","2014-08-18 10:49:46"
"52479427","1152","mattseh","2014-08-18 11:17:06"
"52480325","1152","danielchatfield","2014-08-18 11:29:07"
"52480693","1152","untitaker","2014-08-18 11:33:54"
"52329912","1151","Ceasar","2014-08-15 16:50:54"
"52346766","1151","untitaker","2014-08-15 19:17:50"
"52347326","1151","Ceasar","2014-08-15 19:23:03"
"52361595","1151","Ceasar","2014-08-15 21:48:45"
"52401108","1151","untitaker","2014-08-16 17:56:48"
"52521137","1151","Ceasar","2014-08-18 16:55:44"
"53618450","1151","Ceasar","2014-08-27 18:27:38"
"53618579","1151","untitaker","2014-08-27 18:28:43"
"159657431","1151","lenolib","2015-11-25 16:11:10"
"159661024","1151","mitsuhiko","2015-11-25 16:21:01"
"162447825","1151","Korijn","2015-12-07 08:32:50"
"259959254","1151","lukeschlather","2016-11-11 13:40:38"
"259960693","1151","untitaker","2016-11-11 13:48:41"
"53127749","1150","untitaker","2014-08-22 22:18:13"
"52196552","1149","untitaker","2014-08-14 15:14:27"
"53725472","1148","untitaker","2014-08-28 14:14:58"
"53725873","1147","untitaker","2014-08-28 14:17:46"
"51872649","1146","davidism","2014-08-12 04:33:58"
"51919846","1146","danovotny","2014-08-12 14:18:19"
"51801128","1145","mattupstate","2014-08-11 16:05:02"
"51804143","1145","robodude666","2014-08-11 16:27:55"
"51809336","1145","DasIch","2014-08-11 17:07:19"
"51819256","1145","robodude666","2014-08-11 18:20:13"
"51780295","1144","iurisilvio","2014-08-11 13:35:33"
"51780851","1144","untitaker","2014-08-11 13:39:33"
"51959016","1144","kennethreitz","2014-08-12 18:46:55"
"93882071","1144","hbin","2015-04-17 02:46:10"
"51454975","1143","deeptiChawla","2014-08-07 10:27:49"
"51465255","1143","ThiefMaster","2014-08-07 12:34:47"
"51467593","1143","hellysmile","2014-08-07 12:59:20"
"51470802","1143","DasIch","2014-08-07 13:27:40"
"51454648","1142","danielchatfield","2014-08-07 10:23:53"
"51462806","1142","iurisilvio","2014-08-07 12:06:58"
"51849088","1142","robodude666","2014-08-11 22:22:44"
"51780480","1141","iurisilvio","2014-08-11 13:36:50"
"51184794","1140","untitaker","2014-08-05 11:28:12"
"52053524","1140","danielchatfield","2014-08-13 14:14:43"
"52098502","1140","smurfix","2014-08-13 19:32:09"
"53157622","1140","mitsuhiko","2014-08-23 16:23:41"
"53157689","1140","mitsuhiko","2014-08-23 16:25:58"
"53157707","1140","danielchatfield","2014-08-23 16:26:24"
"58117493","1140","lipis","2014-10-06 23:46:32"
"58169450","1140","untitaker","2014-10-07 11:17:15"
"58169842","1140","danielchatfield","2014-10-07 11:21:53"
"58170275","1140","untitaker","2014-10-07 11:26:38"
"58174638","1140","lipis","2014-10-07 12:12:41"
"58212245","1140","untitaker","2014-10-07 16:23:27"
"58218236","1140","untitaker","2014-10-07 16:56:47"
"58220492","1140","untitaker","2014-10-07 17:09:37"
"59684947","1140","untitaker","2014-10-20 05:23:06"
"59685081","1140","untitaker","2014-10-20 05:25:33"
"59703779","1140","danielchatfield","2014-10-20 08:18:34"
"59735774","1140","untitaker","2014-10-20 11:55:01"
"51550198","1139","drincruz","2014-08-08 00:25:45"
"51551545","1139","sahutd","2014-08-08 00:48:57"
"51621266","1139","davidism","2014-08-08 16:01:12"
"51624488","1139","sahutd","2014-08-08 16:22:40"
"50548186","1137","danielchatfield","2014-07-29 22:27:24"
"50549984","1137","verygoodsoftwarenotvirus","2014-07-29 22:46:15"
"50556573","1137","verygoodsoftwarenotvirus","2014-07-30 00:00:50"
"50563882","1137","verygoodsoftwarenotvirus","2014-07-30 01:37:53"
"50447043","1136","fengsp","2014-07-29 08:07:38"
"50447111","1136","ThiefMaster","2014-07-29 08:08:35"
"50447527","1136","fengsp","2014-07-29 08:13:59"
"50447633","1136","fengsp","2014-07-29 08:15:21"
"50447732","1136","ThiefMaster","2014-07-29 08:16:31"
"50464166","1136","DasIch","2014-07-29 11:26:54"
"59659252","1135","untitaker","2014-10-19 18:24:40"
"61860862","1135","untitaker","2014-11-05 18:54:05"
"72733019","1135","keyan","2015-02-03 20:57:01"
"72733238","1135","ThiefMaster","2015-02-03 20:58:18"
"72733976","1135","keyan","2015-02-03 21:02:38"
"72734301","1135","ThiefMaster","2015-02-03 21:04:32"
"72734304","1135","untitaker","2015-02-03 21:04:33"
"72737006","1135","davidism","2015-02-03 21:19:33"
"72737436","1135","untitaker","2015-02-03 21:21:54"
"78199923","1135","lepture","2015-03-11 03:39:38"
"78200585","1135","keyan","2015-03-11 03:48:07"
"78200789","1135","lepture","2015-03-11 03:50:38"
"78201046","1135","keyan","2015-03-11 03:53:43"
"78201384","1135","lepture","2015-03-11 03:58:11"
"78202280","1135","keyan","2015-03-11 04:11:37"
"83561836","1135","untitaker","2015-03-19 13:22:33"
"205427792","1135","jeffwidman","2016-04-04 18:13:58"
"50262502","1133","DasIch","2014-07-27 11:57:31"
"50266207","1133","matdrapeau","2014-07-27 14:46:36"
"50333688","1133","danielchatfield","2014-07-28 12:50:16"
"50334521","1133","danielchatfield","2014-07-28 12:58:55"
"50345894","1133","matdrapeau","2014-07-28 14:31:57"
"50350775","1133","danielchatfield","2014-07-28 15:06:28"
"50352097","1133","danielchatfield","2014-07-28 15:16:22"
"50480190","1133","mitsuhiko","2014-07-29 14:08:59"
"50481043","1133","danielchatfield","2014-07-29 14:14:48"
"50032200","1132","untitaker","2014-07-24 15:17:14"
"49832275","1131","untitaker","2014-07-23 04:38:18"
"49832530","1131","douglarek","2014-07-23 04:44:37"
"49832634","1131","danielchatfield","2014-07-23 04:47:03"
"49835958","1131","douglarek","2014-07-23 05:59:03"
"49844758","1131","danielchatfield","2014-07-23 08:11:12"
"50229074","1131","DasIch","2014-07-26 09:11:19"
"49806402","1130","untitaker","2014-07-22 21:51:28"
"49812073","1130","danieldiekmeier","2014-07-22 22:49:31"
"49812182","1130","ThiefMaster","2014-07-22 22:50:40"
"49812729","1130","danieldiekmeier","2014-07-22 22:57:30"
"49813142","1130","untitaker","2014-07-22 23:02:06"
"49839223","1130","danieldiekmeier","2014-07-23 06:54:56"
"51324675","1129","iurisilvio","2014-08-06 11:53:29"
"51353137","1129","philipithomas","2014-08-06 15:43:05"
"51366606","1129","untitaker","2014-08-06 17:17:51"
"51759359","1129","DasIch","2014-08-11 09:37:05"
"51780875","1129","iurisilvio","2014-08-11 13:39:42"
"49698102","1128","davidism","2014-07-22 04:52:32"
"49665538","1127","docapotamus","2014-07-21 21:05:50"
"49716759","1127","untitaker","2014-07-22 09:29:24"
"49717020","1127","danielchatfield","2014-07-22 09:32:22"
"49742090","1127","bschmoker","2014-07-22 13:58:54"
"50230147","1127","DasIch","2014-07-26 10:09:32"
"50230232","1127","danielchatfield","2014-07-26 10:15:11"
"154649918","1127","davidism","2015-11-07 07:35:29"
"49615171","1126","docapotamus","2014-07-21 14:49:40"
"49639315","1126","danielchatfield","2014-07-21 17:43:10"
"49646700","1126","proofit404","2014-07-21 18:38:56"
"49650143","1126","docapotamus","2014-07-21 19:03:54"
"49650288","1126","proofit404","2014-07-21 19:05:00"
"50262028","1125","DasIch","2014-07-27 11:30:34"
"50290313","1125","augiwan","2014-07-28 00:01:22"
"49256338","1124","SherMM","2014-07-17 04:05:51"
"49317784","1124","erwagasore","2014-07-17 14:55:03"
"49380953","1124","SherMM","2014-07-17 23:49:12"
"49381360","1124","untitaker","2014-07-17 23:55:54"
"49382910","1124","SherMM","2014-07-18 00:22:50"
"49424374","1124","erwagasore","2014-07-18 12:19:27"
"53726490","1124","untitaker","2014-08-28 14:22:03"
"53730073","1124","untitaker","2014-08-28 14:45:16"
"53885039","1124","pbu88","2014-08-29 14:44:52"
"53933889","1124","untitaker","2014-08-29 21:49:40"
"221970437","1124","mitsuhiko","2016-05-26 19:29:49"
"49128272","1123","limeburst","2014-07-16 06:29:21"
"221970379","1123","mitsuhiko","2016-05-26 19:29:35"
"49006711","1122","danielchatfield","2014-07-15 09:00:11"
"48994778","1121","sylnsr","2014-07-15 06:22:41"
"48998286","1121","danielchatfield","2014-07-15 07:18:52"
"49063711","1121","sylnsr","2014-07-15 17:14:43"
"48998230","1120","danielchatfield","2014-07-15 07:18:04"
"48998163","1119","danielchatfield","2014-07-15 07:17:06"
"49114000","1119","tdihp","2014-07-16 01:32:50"
"50261854","1119","DasIch","2014-07-27 11:22:09"
"48900645","1118","untitaker","2014-07-14 13:41:50"
"48901948","1118","prakashpp","2014-07-14 13:53:26"
"48902952","1118","DasIch","2014-07-14 14:02:16"
"48903355","1118","prakashpp","2014-07-14 14:05:38"
"48908011","1118","ThiefMaster","2014-07-14 14:41:38"
"48926662","1118","prakashpp","2014-07-14 17:01:09"
"50228132","1117","DasIch","2014-07-26 08:45:58"
"50232744","1117","lord63","2014-07-26 12:27:13"
"50235457","1117","danielchatfield","2014-07-26 14:24:28"
"50235659","1117","lord63","2014-07-26 14:32:38"
"50235689","1117","danielchatfield","2014-07-26 14:33:52"
"50236028","1117","lord63","2014-07-26 14:46:34"
"48895882","1116","danielchatfield","2014-07-14 12:54:01"
"48897613","1116","DasIch","2014-07-14 13:12:13"
"48897975","1116","danielchatfield","2014-07-14 13:16:12"
"48898046","1116","untitaker","2014-07-14 13:17:14"
"48901899","1116","DasIch","2014-07-14 13:53:02"
"48902085","1116","danielchatfield","2014-07-14 13:54:45"
"49295241","1116","danieldiekmeier","2014-07-17 11:30:56"
"49296383","1116","untitaker","2014-07-17 11:44:50"
"49316363","1116","danielchatfield","2014-07-17 14:45:25"
"49552281","1116","DasIch","2014-07-20 16:49:56"
"49553145","1116","untitaker","2014-07-20 17:20:35"
"49553182","1116","danielchatfield","2014-07-20 17:22:01"
"50229055","1116","DasIch","2014-07-26 09:10:15"
"50261926","1115","DasIch","2014-07-27 11:25:04"
"48818186","1114","danielchatfield","2014-07-12 17:15:50"
"48818199","1114","danielchatfield","2014-07-12 17:16:36"
"48818966","1114","mitsuhiko","2014-07-12 17:44:30"
"48844280","1114","peter-conalgo","2014-07-13 15:58:07"
"48845065","1114","DasIch","2014-07-13 16:26:28"
"48956845","1114","mitsuhiko","2014-07-14 20:43:07"
"48986657","1114","peter-conalgo","2014-07-15 03:29:46"
"48788456","1113","DasIch","2014-07-11 22:06:13"
"50228326","1112","DasIch","2014-07-26 08:50:46"
"50233175","1112","methane","2014-07-26 12:48:08"
"50242984","1112","methane","2014-07-26 17:47:49"
"53195663","1111","untitaker","2014-08-24 14:44:30"
"48113369","1109","untitaker","2014-07-06 14:38:13"
"48117599","1109","ctava","2014-07-06 17:24:00"
"48119313","1109","danielchatfield","2014-07-06 18:31:08"
"48124526","1109","OleksandrLoboda","2014-07-06 20:02:37"
"48124908","1109","untitaker","2014-07-06 20:15:03"
"48124980","1109","untitaker","2014-07-06 20:17:02"
"48128533","1109","ctava","2014-07-06 22:02:27"
"48981369","1109","ctava","2014-07-15 01:39:44"
"48982136","1109","untitaker","2014-07-15 01:55:58"
"49336980","1109","ctava","2014-07-17 17:21:25"
"49338863","1109","mattupstate","2014-07-17 17:36:40"
"49376112","1109","ctava","2014-07-17 22:41:35"
"49376451","1109","untitaker","2014-07-17 22:45:45"
"50228807","1109","DasIch","2014-07-26 09:01:59"
"48112458","1108","Siecje","2014-07-06 13:57:43"
"48113032","1108","untitaker","2014-07-06 14:22:44"
"48113088","1108","untitaker","2014-07-06 14:25:28"
"48111858","1107","ctava","2014-07-06 13:31:21"
"49128088","1106","limeburst","2014-07-16 06:26:24"
"50232441","1106","DasIch","2014-07-26 12:12:46"
"67360359","1106","EmergentBehavior","2014-12-17 17:35:44"
"67360746","1106","untitaker","2014-12-17 17:38:10"
"48379429","1105","kennethreitz","2014-07-08 18:21:52"
"48079898","1104","groteworld","2014-07-05 06:55:26"
"52094458","1104","remram44","2014-08-13 19:01:29"
"53430967","1104","untitaker","2014-08-26 14:40:57"
"53434974","1104","remram44","2014-08-26 15:03:04"
"53435376","1104","untitaker","2014-08-26 15:05:35"
"53436259","1104","untitaker","2014-08-26 15:10:35"
"48111094","1103","ctava","2014-07-06 12:52:04"
"48052153","1102","untitaker","2014-07-04 14:53:12"
"48365457","1102","mitsuhiko","2014-07-08 16:40:06"
"48369672","1102","DasIch","2014-07-08 17:10:28"
"54707835","1102","Auha","2014-09-06 09:45:52"
"54920122","1102","hbrls","2014-09-09 03:30:56"
"54968181","1102","DasIch","2014-09-09 13:27:21"
"54977483","1102","humrochagf","2014-09-09 14:30:59"
"55050751","1102","rturk","2014-09-09 23:15:30"
"58783461","1102","joelclipperton","2014-10-12 09:47:50"
"65774105","1102","lepture","2014-12-05 10:50:12"
"65792394","1102","untitaker","2014-12-05 13:55:39"
"65802149","1102","lepture","2014-12-05 15:09:31"
"65806247","1102","untitaker","2014-12-05 15:37:03"
"65807610","1102","DasIch","2014-12-05 15:46:11"
"65807928","1102","untitaker","2014-12-05 15:48:14"
"65813270","1102","lepture","2014-12-05 16:22:29"
"145411313","1102","sprin","2015-10-05 02:02:49"
"148437028","1102","RonnyPfannschmidt","2015-10-15 16:05:20"
"148527734","1102","justanr","2015-10-15 21:36:28"
"148630789","1102","jirikuncar","2015-10-16 06:43:44"
"148642745","1102","RonnyPfannschmidt","2015-10-16 07:53:21"
