"number","issue","created_by","created_at"
"121104182","1072","mikekap","2015-07-14 01:12:28"
"121160240","1072","Tarrasch","2015-07-14 08:08:06"
"121160006","1071","Tarrasch","2015-07-14 08:06:25"
"121481413","1070","jthi3rry","2015-07-15 04:04:10"
"122003424","1070","dmcclory","2015-07-16 16:03:35"
"122006818","1070","dmcclory","2015-07-16 16:15:50"
"120926452","1069","Tarrasch","2015-07-13 13:29:54"
"120916744","1068","Tarrasch","2015-07-13 12:45:44"
"128972573","1068","Tarrasch","2015-08-08 12:18:55"
"120860703","1067","Tarrasch","2015-07-13 09:11:02"
"120882969","1067","medvind","2015-07-13 10:12:22"
"120883312","1067","petertoth","2015-07-13 10:14:19"
"120720541","1066","evgenyshulman","2015-07-12 13:20:49"
"120760611","1066","Tarrasch","2015-07-12 20:42:04"
"121244563","1066","evgenyshulman","2015-07-14 13:52:38"
"121249141","1066","Tarrasch","2015-07-14 14:09:51"
"121291514","1066","evgenyshulman","2015-07-14 16:03:42"
"121523248","1066","Tarrasch","2015-07-15 08:04:57"
"121553856","1066","evgenyshulman","2015-07-15 09:41:01"
"142646915","1066","Tarrasch","2015-09-23 15:56:12"
"120597558","1065","Tarrasch","2015-07-11 09:09:59"
"120622842","1065","gpoulin","2015-07-11 13:52:56"
"120650714","1065","Tarrasch","2015-07-11 18:23:21"
"120566033","1064","gpoulin","2015-07-11 03:17:10"
"120597484","1064","Tarrasch","2015-07-11 09:08:09"
"120620491","1064","erikbern","2015-07-11 13:44:34"
"120650610","1064","Tarrasch","2015-07-11 18:20:26"
"120674028","1064","tym-oao","2015-07-12 00:25:50"
"120536550","1063","Tarrasch","2015-07-10 21:43:44"
"120537811","1063","tym-oao","2015-07-10 21:53:38"
"120554021","1063","tym-oao","2015-07-11 00:08:13"
"120623503","1063","tym-oao","2015-07-11 14:05:16"
"120634690","1063","tym-oao","2015-07-11 15:42:58"
"120651489","1063","Tarrasch","2015-07-11 18:29:16"
"120516805","1062","erikbern","2015-07-10 20:41:26"
"120523901","1062","tym-oao","2015-07-10 20:56:24"
"120527535","1062","tym-oao","2015-07-10 21:07:13"
"120532870","1062","gpoulin","2015-07-10 21:25:05"
"120537227","1062","tym-oao","2015-07-10 21:48:55"
"120562985","1062","gpoulin","2015-07-11 02:07:07"
"120564292","1062","tym-oao","2015-07-11 02:19:55"
"120537130","1061","Tarrasch","2015-07-10 21:48:12"
"120537248","1060","Tarrasch","2015-07-10 21:49:04"
"120564092","1060","gpoulin","2015-07-11 02:15:24"
"120890217","1060","stephenpascoe","2015-07-13 10:58:20"
"122215392","1060","stephenpascoe","2015-07-17 08:30:14"
"122846852","1060","stephenpascoe","2015-07-20 10:46:33"
"122885643","1060","Tarrasch","2015-07-20 13:33:06"
"122908614","1060","stephenpascoe","2015-07-20 14:48:41"
"122941618","1060","Tarrasch","2015-07-20 16:32:33"
"131009789","1060","Tarrasch","2015-08-14 07:49:52"
"131879193","1060","stephenpascoe","2015-08-17 16:25:38"
"131960004","1060","Tarrasch","2015-08-17 21:00:53"
"120441905","1059","tym-oao","2015-07-10 15:49:18"
"120442704","1059","tym-oao","2015-07-10 15:53:28"
"120475969","1059","erikbern","2015-07-10 17:46:29"
"120537018","1059","Tarrasch","2015-07-10 21:47:14"
"120597653","1059","Tarrasch","2015-07-11 09:12:18"
"121163644","1058","ulzha","2015-07-14 08:17:57"
"120285491","1057","themalkolm","2015-07-10 08:14:15"
"120412743","1057","erikbern","2015-07-10 13:35:33"
"120858618","1057","leafjungle","2015-07-13 09:03:28"
"121181683","1057","leafjungle","2015-07-14 09:43:51"
"121244223","1057","erikbern","2015-07-14 13:52:16"
"120315221","1056","Tarrasch","2015-07-10 09:19:53"
"120398760","1056","jfeala","2015-07-10 12:25:34"
"120408621","1056","Tarrasch","2015-07-10 13:17:58"
"120411554","1056","jfeala","2015-07-10 13:28:44"
"120411878","1056","Tarrasch","2015-07-10 13:30:36"
"120412110","1056","Tarrasch","2015-07-10 13:31:57"
"120414252","1056","jfeala","2015-07-10 13:39:29"
"129909039","1056","holtgrewe","2015-08-11 14:36:38"
"130273365","1056","jfeala","2015-08-12 12:01:56"
"119944446","1055","Tarrasch","2015-07-09 12:29:53"
"120273794","1055","leafjungle","2015-07-10 07:53:34"
"119840530","1054","leafjungle","2015-07-09 06:38:43"
"119851921","1054","Tarrasch","2015-07-09 07:13:00"
"119935892","1054","leafjungle","2015-07-09 12:14:23"
"119941731","1054","Tarrasch","2015-07-09 12:23:10"
"119953262","1054","leafjungle","2015-07-09 12:57:24"
"120006815","1054","Tarrasch","2015-07-09 14:37:57"
"120234255","1054","leafjungle","2015-07-10 05:38:29"
"120234997","1054","leafjungle","2015-07-10 05:44:09"
"120273515","1054","leafjungle","2015-07-10 07:52:37"
"119612142","1053","erikbern","2015-07-08 14:55:06"
"119613272","1053","miku","2015-07-08 14:57:55"
"139918484","1053","dvetal","2015-09-13 21:16:14"
"119564522","1052","Tarrasch","2015-07-08 12:42:33"
"119568359","1052","skazi0","2015-07-08 12:51:06"
"119620372","1052","Tarrasch","2015-07-08 15:14:09"
"119663941","1052","gpoulin","2015-07-08 17:03:52"
"121153509","1052","hadesbox","2015-07-14 07:35:52"
"121154187","1052","skazi0","2015-07-14 07:40:40"
"121159615","1052","Tarrasch","2015-07-14 08:03:52"
"121245339","1052","erikbern","2015-07-14 13:53:56"
"119561237","1051","Tarrasch","2015-07-08 12:37:55"
"119319413","1048","erikbern","2015-07-07 20:02:36"
"119452261","1048","Tarrasch","2015-07-08 06:29:37"
"119458765","1048","Tarrasch","2015-07-08 06:47:06"
"119462020","1048","cpapazian","2015-07-08 07:02:54"
"119488451","1048","Tarrasch","2015-07-08 08:16:56"
"119792584","1048","cpapazian","2015-07-09 02:37:11"
"131009435","1048","Tarrasch","2015-08-14 07:48:43"
"142646290","1048","Tarrasch","2015-09-23 15:53:54"
"119036870","1047","interskh","2015-07-07 00:51:52"
"119513358","1047","Tarrasch","2015-07-08 09:17:15"
"119517011","1047","mvj3","2015-07-08 09:24:13"
"121147984","1047","interskh","2015-07-14 06:59:19"
"121478761","1047","interskh","2015-07-15 03:52:57"
"121538517","1047","ulzha","2015-07-15 09:08:28"
"124475864","1047","Tarrasch","2015-07-24 11:07:15"
"124605708","1047","interskh","2015-07-24 18:13:31"
"125771103","1047","interskh","2015-07-28 22:30:07"
"125993951","1047","Tarrasch","2015-07-29 15:44:23"
"125995356","1047","interskh","2015-07-29 15:47:41"
"125996038","1047","Tarrasch","2015-07-29 15:50:02"
"125998835","1047","interskh","2015-07-29 15:59:51"
"126000159","1047","Tarrasch","2015-07-29 16:04:02"
"126004729","1047","interskh","2015-07-29 16:13:42"
"126016265","1047","Tarrasch","2015-07-29 16:54:03"
"126051738","1047","interskh","2015-07-29 18:34:19"
"131009348","1047","Tarrasch","2015-08-14 07:48:16"
"131985005","1047","interskh","2015-08-17 22:45:16"
"132119133","1047","Tarrasch","2015-08-18 08:28:19"
"119516497","1046","Tarrasch","2015-07-08 09:23:00"
"119551307","1046","erikbern","2015-07-08 12:04:27"
"119554695","1046","Tarrasch","2015-07-08 12:13:23"
"119574432","1046","daveFNbuck","2015-07-08 13:13:49"
"119013461","1045","gpoulin","2015-07-06 22:17:44"
"119014167","1045","Tarrasch","2015-07-06 22:20:06"
"119136373","1045","Tarrasch","2015-07-07 09:29:16"
"118727401","1044","Tarrasch","2015-07-06 05:32:36"
"119047271","1044","weidongtoml","2015-07-07 02:07:15"
"119137393","1044","Tarrasch","2015-07-07 09:35:30"
"118612540","1043","erikbern","2015-07-05 11:10:28"
"118649202","1043","Tarrasch","2015-07-05 18:33:37"
"118241791","1042","Tarrasch","2015-07-03 05:41:50"
"118363842","1041","Tarrasch","2015-07-03 14:29:43"
"118365133","1041","erikbern","2015-07-03 14:38:48"
"118013772","1040","erikbern","2015-07-02 12:28:53"
"118014377","1040","Tarrasch","2015-07-02 12:31:32"
"118032567","1040","Tarrasch","2015-07-02 13:27:46"
"117817400","1039","erikbern","2015-07-01 20:32:56"
"117962731","1038","Tarrasch","2015-07-02 08:50:40"
"117679981","1037","stephenpascoe","2015-07-01 13:40:56"
"117713690","1036","Tarrasch","2015-07-01 15:21:44"
"117787675","1036","jkukul","2015-07-01 18:28:43"
"117817084","1036","erikbern","2015-07-01 20:31:32"
"118280625","1036","jkukul","2015-07-03 08:57:33"
"118320690","1036","Tarrasch","2015-07-03 11:23:49"
"117626251","1035","erikbern","2015-07-01 11:44:48"
"116838662","1034","Tarrasch","2015-06-29 20:40:09"
"116864206","1034","soxofaan","2015-06-29 22:26:43"
"117017594","1034","Tarrasch","2015-06-30 06:38:02"
"117238862","1034","gouthambs","2015-06-30 16:02:32"
"117714721","1034","Tarrasch","2015-07-01 15:25:54"
"117801895","1034","soxofaan","2015-07-01 19:32:52"
"116778507","1033","erikbern","2015-06-29 18:03:18"
"116749253","1032","Tarrasch","2015-06-29 16:23:23"
"116698147","1030","Tarrasch","2015-06-29 14:24:12"
"117018785","1030","Tarrasch","2015-06-30 06:41:38"
"117063276","1030","erikbern","2015-06-30 09:00:07"
"167471761","1030","Tarrasch","2015-12-28 03:48:36"
"116665662","1029","Tarrasch","2015-06-29 13:48:30"
"116665966","1029","Tarrasch","2015-06-29 13:49:02"
"116669491","1029","soxofaan","2015-06-29 13:56:18"
"116685455","1029","soxofaan","2015-06-29 14:10:40"
"116700089","1029","Tarrasch","2015-06-29 14:26:03"
"116863524","1029","soxofaan","2015-06-29 22:22:46"
"143663629","1029","leafjungle","2015-09-28 07:54:37"
"143663832","1029","Tarrasch","2015-09-28 07:56:01"
"143663955","1029","Tarrasch","2015-09-28 07:56:53"
"116667315","1028","Tarrasch","2015-06-29 13:51:48"
"116595602","1027","erikbern","2015-06-29 10:23:11"
"116624487","1027","Tarrasch","2015-06-29 11:43:13"
"116658564","1027","erikbern","2015-06-29 13:23:53"
"116658612","1027","erikbern","2015-06-29 13:24:08"
"116662416","1027","Tarrasch","2015-06-29 13:37:44"
"116738867","1027","daveFNbuck","2015-06-29 15:50:00"
"116747845","1027","Tarrasch","2015-06-29 16:17:02"
"116458715","1026","Tarrasch","2015-06-29 06:02:50"
"116458892","1026","Tarrasch","2015-06-29 06:03:07"
"116486521","1026","wwj718","2015-06-29 07:05:30"
"118006001","1026","Tarrasch","2015-07-02 11:39:39"
"118205102","1026","wwj718","2015-07-03 01:00:58"
"116301248","1025","Tarrasch","2015-06-28 17:28:03"
"116300762","1024","soxofaan","2015-06-28 17:16:07"
"116301236","1024","Tarrasch","2015-06-28 17:27:39"
"116874257","1024","soxofaan","2015-06-29 22:55:43"
"117714289","1024","Tarrasch","2015-07-01 15:24:23"
"115739893","1022","Tarrasch","2015-06-26 15:57:48"
"115921637","1022","erikbern","2015-06-26 23:54:25"
"115934365","1022","mvj3","2015-06-27 01:36:19"
"115648456","1021","erikbern","2015-06-26 11:05:11"
"115677373","1021","Tarrasch","2015-06-26 13:15:20"
"115684913","1021","dylanjbarth","2015-06-26 13:26:51"
"115573837","1019","erikbern","2015-06-26 08:31:23"
"115606747","1019","Tarrasch","2015-06-26 09:26:43"
"115607254","1019","Tarrasch","2015-06-26 09:27:31"
"115613395","1019","weidongtoml","2015-06-26 09:40:33"
"115613779","1019","Tarrasch","2015-06-26 09:43:26"
"115614755","1019","weidongtoml","2015-06-26 09:47:54"
"115624164","1019","Tarrasch","2015-06-26 10:06:24"
"118004985","1019","Tarrasch","2015-07-02 11:30:57"
"118574103","1019","weidongtoml","2015-07-05 03:21:33"
"118589059","1019","Tarrasch","2015-07-05 07:05:04"
"115225395","1018","Tarrasch","2015-06-25 12:06:38"
"115237082","1018","Marco-Santoni","2015-06-25 12:39:16"
"115239865","1018","Tarrasch","2015-06-25 12:46:17"
"115249215","1018","Marco-Santoni","2015-06-25 13:08:14"
"115341340","1018","Tarrasch","2015-06-25 17:41:09"
"115186975","1017","erikbern","2015-06-25 09:39:07"
"113726340","1014","Tarrasch","2015-06-20 08:01:27"
"113775425","1014","daveFNbuck","2015-06-20 14:25:09"
"113582518","1013","Tarrasch","2015-06-19 17:31:12"
"118055093","1013","Tarrasch","2015-07-02 14:43:47"
"119566093","1013","Tarrasch","2015-07-08 12:45:25"
"113494226","1012","Tarrasch","2015-06-19 12:11:11"
"112953407","1011","Tarrasch","2015-06-17 21:23:13"
"113104686","1011","dcheck","2015-06-18 10:44:45"
"113235037","1011","ddaniels888","2015-06-18 17:50:22"
"113235168","1011","ddaniels888","2015-06-18 17:50:48"
"113267578","1011","Tarrasch","2015-06-18 19:35:29"
"114126091","1011","dcheck","2015-06-22 14:20:02"
"114169715","1011","ddaniels888","2015-06-22 16:20:52"
"112666439","1009","leafjungle","2015-06-17 06:10:51"
"112728310","1009","Tarrasch","2015-06-17 09:03:38"
"113140890","1009","leafjungle","2015-06-18 12:36:07"
"113187756","1009","Tarrasch","2015-06-18 15:09:53"
"111815170","1008","Tarrasch","2015-06-14 11:36:18"
"112051869","1008","leafjungle","2015-06-15 12:42:01"
"112065880","1008","Tarrasch","2015-06-15 13:18:00"
"120286443","1008","leafjungle","2015-07-10 08:15:35"
"120412610","1008","erikbern","2015-07-10 13:34:50"
"130604668","1008","knassiri","2015-08-13 10:23:21"
"273060624","1008","hnykda","2017-01-17 09:12:38"
"273085353","1008","Tarrasch","2017-01-17 10:13:56"
"141758287","1007","leafjungle","2015-09-20 08:31:53"
"111250696","1006","erikbern","2015-06-11 19:20:53"
"111284530","1006","Tarrasch","2015-06-11 21:40:52"
"111250987","1005","erikbern","2015-06-11 19:21:27"
"111150990","1004","erikbern","2015-06-11 14:14:50"
"111151054","1004","erikbern","2015-06-11 14:15:05"
"111285137","1004","Tarrasch","2015-06-11 21:44:04"
"111302056","1004","erikbern","2015-06-11 23:04:15"
"111815054","1004","Tarrasch","2015-06-14 11:32:13"
"118006060","1004","Tarrasch","2015-07-02 11:40:11"
"137555930","1003","joeshaw","2015-09-03 19:49:17"
"155546233","1003","drewfustin","2015-11-10 19:48:25"
"155873740","1003","matthewdu","2015-11-11 18:44:57"
"207898434","1003","dlstadther","2016-04-10 02:24:55"
"212556953","1003","joeshaw","2016-04-20 18:52:40"
"212873532","1003","drewfustin","2016-04-21 11:34:18"
"212916334","1003","joeshaw","2016-04-21 13:19:21"
"279809227","1003","dlstadther","2017-02-14 19:27:31"
"110878461","1002","Tarrasch","2015-06-10 18:59:35"
"110993851","1002","mikekap","2015-06-11 04:04:03"
"111043501","1002","Tarrasch","2015-06-11 08:42:00"
"111062982","1002","sisidra","2015-06-11 09:31:29"
"111069246","1002","Tarrasch","2015-06-11 09:45:41"
"111572957","1002","mikekap","2015-06-12 17:49:27"
"111575261","1002","mikekap","2015-06-12 17:57:23"
"112907558","1002","mikekap","2015-06-17 18:33:30"
"112935080","1002","Tarrasch","2015-06-17 20:17:16"
"110881718","1001","Tarrasch","2015-06-10 19:10:40"
"111364840","1001","jthi3rry","2015-06-12 05:24:19"
"111999818","1001","IgorBerman","2015-06-15 09:45:19"
"112004758","1001","pbamba","2015-06-15 10:10:28"
"112006354","1001","pbamba","2015-06-15 10:17:27"
"112229389","1001","jthi3rry","2015-06-15 22:33:19"
"112329307","1001","Tarrasch","2015-06-16 08:20:36"
"112341646","1001","pbamba","2015-06-16 08:47:15"
"110446809","1000","erikbern","2015-06-09 17:57:26"
"110475483","1000","Tarrasch","2015-06-09 19:27:12"
"110552040","1000","mikekap","2015-06-10 01:26:52"
"110746837","1000","Tarrasch","2015-06-10 13:16:45"
"110848179","1000","mikekap","2015-06-10 17:41:55"
"110122444","999","Tarrasch","2015-06-08 20:06:25"
"110128710","999","mikekap","2015-06-08 20:30:48"
"110129034","999","erikbern","2015-06-08 20:32:25"
"110129409","999","Tarrasch","2015-06-08 20:34:25"
"110142253","999","mikekap","2015-06-08 21:14:03"
"110152363","999","mikekap","2015-06-08 21:51:11"
"110320958","999","Tarrasch","2015-06-09 11:16:04"
"109944494","998","erikbern","2015-06-08 10:30:19"
"110009994","998","Tarrasch","2015-06-08 14:17:59"
"109944365","997","erikbern","2015-06-08 10:29:19"
"110013703","997","Tarrasch","2015-06-08 14:27:12"
"110037907","997","mikekap","2015-06-08 15:20:53"
"110040914","997","Tarrasch","2015-06-08 15:27:33"
"110092941","997","mikekap","2015-06-08 18:00:30"
"110094008","997","erikbern","2015-06-08 18:05:55"
"110114664","997","alexvanboxel","2015-06-08 19:33:40"
"110115540","997","Tarrasch","2015-06-08 19:38:31"
"109571383","996","Tarrasch","2015-06-06 12:11:30"
"109577156","996","kianho","2015-06-06 13:14:26"
"109577932","996","Tarrasch","2015-06-06 13:17:00"
"109758289","996","kianho","2015-06-07 13:46:45"
"109766245","996","Tarrasch","2015-06-07 15:52:33"
"110000358","996","kianho","2015-06-08 13:44:01"
"110010430","996","Tarrasch","2015-06-08 14:19:48"
"110136225","996","kianho","2015-06-08 20:56:11"
"109568749","995","Tarrasch","2015-06-06 11:28:53"
"109569462","995","kianho","2015-06-06 11:34:46"
"123896142","995","carlineng","2015-07-22 22:49:08"
"124064166","995","Tarrasch","2015-07-23 11:34:13"
"125070314","995","kianho","2015-07-27 03:14:42"
"125163786","995","kianho","2015-07-27 10:50:04"
"207898501","995","dlstadther","2016-04-10 02:26:35"
"109259863","994","Tarrasch","2015-06-05 11:12:55"
"109267747","994","MathiasDesch","2015-06-05 11:52:41"
"109285300","994","Tarrasch","2015-06-05 13:00:26"
"109929984","994","MathiasDesch","2015-06-08 09:35:59"
"108500092","992","Tarrasch","2015-06-03 16:03:50"
"108501838","992","erikbern","2015-06-03 16:06:30"
"108530280","992","hadesbox","2015-06-03 17:19:21"
"108535713","992","erikbern","2015-06-03 17:27:24"
"109266354","992","hadesbox","2015-06-05 11:41:26"
"109278602","992","erikbern","2015-06-05 12:26:23"
"109281009","992","hadesbox","2015-06-05 12:34:03"
"108430252","991","Tarrasch","2015-06-03 13:52:56"
"108449994","991","erikbern","2015-06-03 14:22:16"
"108459317","991","Tarrasch","2015-06-03 14:36:57"
"108466983","991","dylanjbarth","2015-06-03 14:50:58"
"108094473","990","Tarrasch","2015-06-02 20:48:12"
"108102777","990","gpoulin","2015-06-02 21:24:03"
"108640915","990","Tarrasch","2015-06-03 23:09:19"
"108845379","990","themalkolm","2015-06-04 11:16:42"
"108866033","990","Tarrasch","2015-06-04 12:13:43"
"108875562","990","themalkolm","2015-06-04 12:38:57"
"110125810","990","Tarrasch","2015-06-08 20:22:01"
"110137567","990","themalkolm","2015-06-08 20:59:14"
"110145114","990","Tarrasch","2015-06-08 21:23:22"
"118006681","990","Tarrasch","2015-07-02 11:45:17"
"119012276","990","gpoulin","2015-07-06 22:15:39"
"119013640","990","Tarrasch","2015-07-06 22:18:24"
"121726471","990","Tarrasch","2015-07-15 19:52:47"
"107917629","989","Tarrasch","2015-06-02 11:11:57"
"107043733","988","Tarrasch","2015-05-30 14:09:11"
"108096970","988","themalkolm","2015-06-02 20:57:22"
"118006403","988","Tarrasch","2015-07-02 11:43:02"
"119565993","988","Tarrasch","2015-07-08 12:45:12"
"106793779","987","Tarrasch","2015-05-29 12:47:15"
"106796343","987","erikbern","2015-05-29 12:57:30"
"106873771","987","MrChrisJohnson","2015-05-29 17:10:21"
"106945255","987","Tarrasch","2015-05-29 21:58:00"
"107133202","987","leafjungle","2015-05-31 06:38:51"
"107133257","987","leafjungle","2015-05-31 06:41:43"
"107133367","987","leafjungle","2015-05-31 06:45:57"
"107141923","987","Tarrasch","2015-05-31 08:02:16"
"107245895","987","erikbern","2015-05-31 20:58:31"
"111684183","987","leafjungle","2015-06-13 07:21:05"
"111815134","987","Tarrasch","2015-06-14 11:35:22"
"106429833","986","erikbern","2015-05-28 15:47:48"
"106451455","986","Tarrasch","2015-05-28 16:10:38"
"111842372","986","erikbern","2015-06-14 15:48:23"
"111870694","986","Tarrasch","2015-06-14 20:00:20"
"111872231","986","erikbern","2015-06-14 20:09:31"
"111874901","986","Tarrasch","2015-06-14 20:41:32"
"111875964","986","erikbern","2015-06-14 21:04:04"
"146909854","985","demoray","2015-10-09 15:55:10"
"170768620","985","Tarrasch","2016-01-12 02:59:59"
"107916712","984","themalkolm","2015-06-02 11:05:04"
"107917438","984","Tarrasch","2015-06-02 11:10:06"
"107918947","984","themalkolm","2015-06-02 11:22:15"
"107923137","984","Tarrasch","2015-06-02 11:31:15"
"107923704","984","themalkolm","2015-06-02 11:34:58"
"107924188","984","samuell","2015-06-02 11:37:14"
"107924275","984","erikbern","2015-06-02 11:37:49"
"107925018","984","Tarrasch","2015-06-02 11:43:21"
"107928897","984","samuell","2015-06-02 12:01:25"
"107973670","984","Tarrasch","2015-06-02 14:31:01"
"107973934","984","Tarrasch","2015-06-02 14:32:03"
"105831143","983","ryaanwells","2015-05-27 09:06:23"
"105696526","982","erikbern","2015-05-26 23:25:31"
"105664123","981","erikbern","2015-05-26 21:03:14"
"105920527","981","jeremykarn","2015-05-27 13:55:40"
"105922077","981","jeremykarn","2015-05-27 13:59:33"
"105923708","981","erikbern","2015-05-27 14:04:11"
"105930327","981","Tarrasch","2015-05-27 14:25:07"
"105932707","981","jeremykarn","2015-05-27 14:32:59"
"110790686","981","jeremykarn","2015-06-10 15:12:15"
"110814936","981","erikbern","2015-06-10 16:10:10"
"110816024","981","erikbern","2015-06-10 16:12:41"
"110816689","981","erikbern","2015-06-10 16:13:55"
"110817620","981","erikbern","2015-06-10 16:15:12"
"118006150","981","Tarrasch","2015-07-02 11:40:57"
"119565934","981","Tarrasch","2015-07-08 12:45:04"
"121219678","981","jeremykarn","2015-07-14 12:19:53"
"142090636","981","dlstadther","2015-09-21 19:51:50"
"106420886","980","Tarrasch","2015-05-28 15:38:32"
"106422398","980","Tarrasch","2015-05-28 15:40:04"
"105589226","979","gouthambs","2015-05-26 16:24:27"
"107043218","979","dylanjbarth","2015-05-30 13:55:26"
"107049893","979","gouthambs","2015-05-30 14:59:05"
"107056967","979","dylanjbarth","2015-05-30 16:00:11"
"107072513","979","gouthambs","2015-05-30 18:04:28"
"107161871","979","dylanjbarth","2015-05-31 11:54:57"
"107241010","979","gouthambs","2015-05-31 20:14:29"
"107245942","979","Tarrasch","2015-05-31 20:59:16"
"107281361","979","erikbern","2015-06-01 02:04:39"
"107519139","979","gouthambs","2015-06-01 14:26:08"
"107572238","979","Tarrasch","2015-06-01 15:14:49"
"107615912","979","dylanjbarth","2015-06-01 16:14:46"
"107678677","979","Tarrasch","2015-06-01 19:29:53"
"107693919","979","gouthambs","2015-06-01 20:14:17"
"107859655","979","dylanjbarth","2015-06-02 08:27:42"
"107917524","979","Tarrasch","2015-06-02 11:10:54"
"108257923","979","dylanjbarth","2015-06-03 09:07:35"
"108379674","979","gouthambs","2015-06-03 12:42:01"
"108465627","979","dylanjbarth","2015-06-03 14:47:40"
"108632950","979","gouthambs","2015-06-03 22:32:40"
"105585469","978","erikbern","2015-05-26 16:17:45"
"105602301","978","ddaniels888","2015-05-26 16:58:52"
"105620825","978","Tarrasch","2015-05-26 18:05:35"
"106343819","978","ddaniels888","2015-05-28 14:18:57"
"106285712","976","saline","2015-05-28 11:36:48"
"106288291","976","erikbern","2015-05-28 11:49:38"
"106289237","976","Tarrasch","2015-05-28 11:56:14"
"106290930","976","saline","2015-05-28 12:03:01"
"106292564","976","Tarrasch","2015-05-28 12:12:26"
"105524410","975","erikbern","2015-05-26 13:29:03"
"105531979","975","Tarrasch","2015-05-26 13:51:44"
"105671467","975","Tarrasch","2015-05-26 21:35:45"
"105285138","974","Tarrasch","2015-05-25 18:25:44"
"105286828","974","erikbern","2015-05-25 18:38:38"
"105239747","973","Tarrasch","2015-05-25 14:05:24"
"105277594","973","erikbern","2015-05-25 17:50:04"
"105277834","973","erikbern","2015-05-25 17:50:46"
"105304960","973","hellais","2015-05-25 20:11:49"
"105310727","973","Tarrasch","2015-05-25 20:45:07"
"105323517","973","hellais","2015-05-25 21:40:31"
"105323589","973","hellais","2015-05-25 21:41:43"
"105433807","973","Tarrasch","2015-05-26 08:00:26"
"105613930","973","hellais","2015-05-26 17:36:42"
"105623911","973","hellais","2015-05-26 18:20:22"
"105627113","973","Tarrasch","2015-05-26 18:32:52"
"105628810","973","Tarrasch","2015-05-26 18:37:54"
"105873222","973","hellais","2015-05-27 11:10:14"
"105891277","973","Tarrasch","2015-05-27 12:36:39"
"107043515","973","hellais","2015-05-30 14:02:05"
"107043629","973","Tarrasch","2015-05-30 14:05:35"
"105277041","972","erikbern","2015-05-25 17:46:49"
"104667379","970","erikbern","2015-05-22 14:00:20"
"104667891","970","Tarrasch","2015-05-22 14:02:57"
"104669318","970","ryaanwells","2015-05-22 14:09:58"
"104674097","970","erikbern","2015-05-22 14:29:02"
"104676067","970","Tarrasch","2015-05-22 14:37:21"
"104678198","970","ryaanwells","2015-05-22 14:44:00"
"105537115","970","Tarrasch","2015-05-26 14:10:36"
"105623162","970","hellais","2015-05-26 18:16:46"
"105625097","970","Tarrasch","2015-05-26 18:25:58"
"105625814","970","Tarrasch","2015-05-26 18:29:16"
"105651700","970","hellais","2015-05-26 20:11:55"
"105658520","970","Tarrasch","2015-05-26 20:40:16"
"105832651","970","ryaanwells","2015-05-27 09:09:14"
"105837513","970","Tarrasch","2015-05-27 09:28:05"
"105868806","970","ryaanwells","2015-05-27 10:57:54"
"105872003","970","Tarrasch","2015-05-27 11:06:38"
"105875401","970","erikbern","2015-05-27 11:24:27"
"105876192","970","erikbern","2015-05-27 11:26:02"
"105890895","970","Tarrasch","2015-05-27 12:35:29"
"105891888","970","ryaanwells","2015-05-27 12:38:24"
"105892244","970","ryaanwells","2015-05-27 12:39:30"
"105892568","970","Tarrasch","2015-05-27 12:40:24"
"104640390","969","erikbern","2015-05-22 11:46:11"
"104644215","969","Tarrasch","2015-05-22 12:01:48"
"104666862","969","ryaanwells","2015-05-22 13:58:07"
"104330284","968","erikbern","2015-05-21 15:56:28"
"104331275","968","Tarrasch","2015-05-21 15:59:29"
"105204488","968","Tarrasch","2015-05-25 10:48:16"
"104474409","967","mvj3","2015-05-22 02:00:51"
"104284845","966","erikbern","2015-05-21 13:56:42"
"104285445","966","ddaniels888","2015-05-21 13:58:09"
"104285588","966","Tarrasch","2015-05-21 13:58:46"
"104321599","966","erikbern","2015-05-21 15:33:10"
"105568425","966","ddaniels888","2015-05-26 15:29:23"
"104231072","965","erikbern","2015-05-21 11:07:55"
"104645241","964","Tarrasch","2015-05-22 12:09:26"
"104648322","964","erikbern","2015-05-22 12:28:41"
"104662165","964","Tarrasch","2015-05-22 13:36:17"
"104168485","963","Tarrasch","2015-05-21 07:44:57"
"104332707","963","cqnguyen","2015-05-21 16:03:11"
"104340170","963","Tarrasch","2015-05-21 16:16:14"
"105621148","963","hellais","2015-05-26 18:07:23"
"108983703","963","hellais","2015-06-04 17:31:29"
"109029492","963","Tarrasch","2015-06-04 19:49:22"
"109034610","963","hellais","2015-06-04 20:11:47"
"109034854","963","Tarrasch","2015-06-04 20:12:57"
"103888546","962","Tarrasch","2015-05-20 13:27:08"
"103867695","961","erikbern","2015-05-20 12:38:11"
"103888848","961","Tarrasch","2015-05-20 13:28:01"
"103910058","961","erikbern","2015-05-20 14:42:15"
"103944227","961","Tarrasch","2015-05-20 16:15:15"
"103834504","960","erikbern","2015-05-20 10:12:11"
"103888108","960","Tarrasch","2015-05-20 13:26:22"
"103833167","959","erikbern","2015-05-20 10:04:41"
"103887316","959","Tarrasch","2015-05-20 13:24:30"
"103909732","959","erikbern","2015-05-20 14:41:30"
"103560954","958","Tarrasch","2015-05-19 15:54:02"
"103611763","958","erikbern","2015-05-19 17:44:35"
"103683338","958","Tarrasch","2015-05-19 22:21:51"
"103495291","957","Tarrasch","2015-05-19 13:35:24"
